Date/Time,ISS Latitude,ISS Longitude,MI_X (µT),MI_Y (µT),MI_Z (µT),Temperature (°C)
2021-04-22 15:05:52.079333,18.81839376724656,-15.496211953067162,-21.720491409301758,24.53388214111328,56.342227935791016,29.9888
2021-04-22 15:06:02.620942,18.330038656685232,-15.092081612708554,-21.311010360717773,24.80293846130371,56.33823776245117,29.9167
2021-04-22 15:06:13.148195,17.79166265573732,-14.650446703617407,-20.857919692993164,25.05592155456543,56.29926681518555,29.9347
2021-04-22 15:06:23.660015,17.30119018653329,-14.251519259859057,-20.39373779296875,25.52764129638672,56.1693115234375,30.0068
2021-04-22 15:06:34.131402,16.760568760895733,-13.815414242674683,-19.963836669921875,25.707096099853516,56.010860443115234,29.8445
2021-04-22 15:06:44.618369,16.268129197210737,-13.42133879454798,-19.54482078552246,26.00830078125,55.58293914794922,29.9347
2021-04-22 15:06:55.108169,15.72542627142362,-12.990382886224149,-19.008577346801758,26.431072235107422,55.639251708984375,29.8986
2021-04-22 15:07:05.658605,15.23116816987211,-12.600818778044239,-18.712175369262695,26.9016170501709,55.43265151977539,29.9347
2021-04-22 15:07:16.147562,14.686544253380925,-12.174640587044832,-18.29389190673828,27.286136627197266,55.445743560791016,29.9527
2021-04-22 15:07:26.628198,14.190608486614531,-11.789253993316033,-17.83833885192871,27.46303939819336,55.244659423828125,29.9167
2021-04-22 15:07:37.127332,13.64421384358102,-11.367491519615038,-17.2285213470459,27.6243953704834,54.809207916259766,29.8986
2021-04-22 15:07:47.617862,13.146738722930435,-10.985957152578125,-16.72568130493164,28.095996856689453,54.79133224487305,29.9347
2021-04-22 15:07:58.108283,12.598725325063631,-10.568255226338703,-16.141149520874023,28.25152015686035,54.56141662597656,30.0248
2021-04-22 15:08:08.667967,12.099843185444023,-10.19025377464998,-15.458763122558594,28.559507369995117,54.147911071777344,30.0248
2021-04-22 15:08:19.128610,11.55035361294285,-9.776264909998106,-15.097097396850586,28.76275634765625,54.051544189453125,29.9708
2021-04-22 15:08:29.647966,11.050195081722094,-9.401483892503043,-14.64291000366211,29.007095336914062,54.10211944580078,29.8626
2021-04-22 15:08:40.138228,10.499371061011832,-8.990869141301156,-14.052882194519043,29.374813079833984,53.873905181884766,29.9167
2021-04-22 15:08:50.627779,9.99806164291593,-8.61900205326075,-13.591458320617676,29.54494285583496,53.76073455810547,29.9708
2021-04-22 15:09:01.098499,9.446040631553622,-8.211425882465871,-13.157304763793945,29.90029525756836,53.539493560791016,30.0068
2021-04-22 15:09:11.647196,8.943703269987633,-7.842171341782996,-12.55766773223877,29.96733856201172,53.17822265625,29.9888
2021-04-22 15:09:22.170235,8.390618456662095,-7.437305902314967,-12.256155014038086,30.10771942138672,53.00947189331055,29.8265
2021-04-22 15:09:32.637664,7.887375241257433,-7.070368503308018,-11.83776569366455,30.189620971679688,52.76301956176758,29.9527
2021-04-22 15:09:43.129575,7.333357253336542,-6.667890214954908,-11.305167198181152,30.29127311706543,52.707889556884766,29.9888
